"id","title","district_id","region_id"
22421,Полетаевщина,1513,54
22422,Потанай,1513,54
22423,Потрепухино,1513,54
22424,Прозорово,1513,54
22425,Прокопьево,1513,54
22426,Пушкино,1513,54
22427,Решетниково,1513,54
22428,Родино,1513,54
22429,Родыгино,1513,54
22430,Ронга,1513,54
22431,Рошня,1513,54
22432,Русаков,1513,54
22433,Русская,1513,54
22434,Русская Курья,1513,54
22435,Русский Кадам,1513,54
22436,Рябухин,1513,54
22437,Северная Даниловка,1513,54
22438,Сельцо Грязное,1513,54
22439,Семейкино,1513,54
22440,Семеновка,1513,54
22441,Сенькино,1513,54
22442,Серебряный Родник,1513,54
22443,Ситемка,1513,54
22444,Скородум,1513,54
22445,Смутяки,1513,54
22446,Советск,1513,54
22447,Советская,1513,54
22448,Советский,1513,54
22449,Советское,1513,54
22450,Солнечный,1513,54
22451,Сосновка,1513,54
22452,Спасский,1513,54
22453,Средний Кадам,1513,54
22454,Средняя Гусынка,1513,54
22455,Ставиднянский,1513,54
22456,Старый,1513,54
22457,Старый Ургакш,1513,54
22459,Сурнята,1513,54
22460,Таёжный,1513,54
22461,Тапшер,1513,54
22462,Тараево,1513,54
22463,Тарасы,1513,54
22464,Тимофеево,1513,54
22465,Тойбеково,1513,54
22466,Тошлем,1513,54
22467,Трактовая Кукушка,1513,54
22468,Троицинский,1513,54
22469,Увыл,1513,54
22470,Удельное,1513,54
22471,Ургакш,1513,54
22472,Устиново,1513,54
22473,Усть-Грязновский,1513,54
22474,Фокино,1513,54
22475,Хмелевка,1513,54
22476,Чевернур,1513,54
22477,Чирский,1513,54
22478,Чистяково,1513,54
22479,Чкарино,1513,54
22480,Шаваржаки,1513,54
22481,Шанер,1513,54
22482,Шанешкино,1513,54
22483,Шарово,1513,54
22484,Шогаль,1513,54
22485,Шокшата,1513,54
22486,Шоптранер,1513,54
22487,Шуармучаш,1513,54
22488,Шуарсола,1513,54
22489,Шудасола,1513,54
22490,Шуймучаш,1513,54
22491,Шуледур,1513,54
22492,Шулемучаш,1513,54
22493,Шулындино,1513,54
22494,Шульгинка,1513,54
22495,Шуля Ярамор,1513,54
22496,Шумисола,1513,54
22497,Шумково,1513,54
22498,Шургуял,1513,54
22499,Энермучаш,1513,54
22500,Энерсола,1513,54
22501,Юбилейный,1513,54
22502,Юледур,1513,54
22503,Юрино,1513,54
22504,Якайсола,1513,54
22505,Яманаево,1513,54
22506,Янгранур,1513,54
22507,Янкеево,1513,54
22508,Яны,1513,54
22509,Яштародо,1513,54
23266,Жерелево,1573,58
22510,Черноморское,1514,54
22511,Алушта,1515,54
22512,Армянск,1516,54
22513,Евпатория,1518,54
22514,Керчь,1519,54
22515,Прибрежное,1523,54
22516,Судак,1523,54
22517,Феодосия,1524,54
22518,Ялта,1525,54
22519,Тээли,1526,56
22520,Кызыл-Мажалык,1527,56
22521,Чадан,1528,56
22522,Бояровка,1529,56
24184,Кушово,1590,58
22523,Дерзиг-Аксы,1529,56
22524,Сарыг-Сеп,1529,56
22525,Сизим,1529,56
22526,Каа-Хем,1530,56
22527,Уш-Белдир,1530,56
22528,Мугур-Аксы,1531,56
22529,Хандагайты,1532,56
22530,Туран,1533,56
22531,Суг-Аксы,1534,56
22532,Бай-Хаак,1535,56
22571,Греховка,1545,57
22533,Кунгуртуг,1536,56
22534,Самагалтай,1537,56
22535,Тоора-Хем,1538,56
22536,Шагонар,1539,56
22537,Чаа-Холь,1540,56
22538,Хову-Аксы,1541,56
22539,Эрзин,1542,56
22540,Ак-Довурак,1543,56
22541,Кызыл,1544,56
22542,Александровка,1545,57
22543,Алтай,1545,57
22544,Алтайка,1545,57
22545,Алтайское,1545,57
22546,Алтынсай,1545,57
22547,Андреевка,1545,57
22548,Ая,1545,57
22549,Басаргино,1545,57
22550,Баяновск,1545,57
22551,Бедаревка,1545,57
22552,Белое,1545,57
22553,Белый Яр,1545,57
22554,Беляковка,1545,57
22555,Берёзовка,1545,57
22556,Березовский,1545,57
22557,Бобровка,1545,57
22558,Богатырево,1545,57
22559,Большая Кыркыла,1545,57
22560,Большая речка,1545,57
22561,Бородино,1545,57
22562,Булатово,1545,57
22563,Булухта,1545,57
22564,Бурнашево,1545,57
22565,Быково,1545,57
22566,Васильевка,1545,57
22567,Верх-Ая,1545,57
22568,Вороний,1545,57
22569,Восточное,1545,57
22570,Голубой Залив,1545,57
22572,Даниловка,1545,57
22573,Дородница,1545,57
22574,Ермакова,1545,57
22575,Ерофеевка,1545,57
22576,Заводинка,1545,57
22577,Зубовка,1545,57
22578,Казанка,1545,57
23673,"СНТ ""Эльма""",1580,58
22579,Катунь,1545,57
22580,Кировское,1545,57
22581,Козлушка,1545,57
22582,Комар,1545,57
22583,Кондратьево,1545,57
22584,Красный алтай,1545,57
22585,Кремнюха,1545,57
22586,Крестовка,1545,57
22587,Кутиха,1545,57
22588,Куяган,1545,57
22589,Куяча,1545,57
22590,Ландман,1545,57
22591,Лаптиха,1545,57
22592,Ленинск,1545,57
22593,Лесная Пристань,1545,57
22594,Ляпуновка,1545,57
22595,Макарьевка,1545,57
22596,Малеевск,1545,57
22597,Маяк,1545,57
22598,Мироновка,1545,57
22599,Мякотиха,1545,57
22600,Нижнебыково,1545,57
22601,Нижнекаменка,1545,57
22602,Нижнекаянча,1545,57
22603,Никольск,1545,57
22604,Никольское,1545,57
22605,Новая Бухтарма,1545,57
22606,Ново-Крестьянка,1545,57
22607,Новокалиновск,1545,57
22608,Октябрьский,1545,57
22609,Орловка,1545,57
22610,Осиновка,1545,57
22611,Парыгино,1545,57
22612,Пещера,1545,57
22613,Подорленок,1545,57
22614,Подсинее,1545,57
22615,Полянское,1545,57
23267,Журавлевка,1573,58
22616,Прибрежный,1545,57
22617,Принск,1545,57
22618,Пролетарка,1545,57
22619,Путинцево,1545,57
22620,Россоши,1545,57
22621,Рудник,1545,57
22622,Сажаевка,1545,57
22623,Сараса,1545,57
22624,Северное,1545,57
22625,Серебрянск,1545,57
22626,Снегирёво,1545,57
22627,Соловьёво,1545,57
22628,Средигорное,1545,57
22629,Старобелокуриха,1545,57
22630,Столбоуха,1545,57
22631,Теплый ключ,1545,57
22632,Тоурак,1545,57
22633,Троеглазовка,1545,57
22634,Тургусун,1545,57
22635,Усть-игнашиха,1545,57
22636,Феклистовка,1545,57
22637,Чапаево,1545,57
22638,Чекеев Ключ,1545,57
22639,Черемушки,1545,57
22640,Черемшанка,1545,57
22641,Чистополька,1545,57
22642,Шагалиха,1545,57
22643,Шириккаыйн,1545,57
22644,Шумовск,1545,57
22645,Якипецкого,1545,57
22646,Бельтирское,1546,57
22647,Бея,1547,57
22648,Маткечик,1547,57
22649,Боград,1548,57
22650,Копьёво,1549,57
22651,Таштып,1550,57
22652,Калинино,1551,57
22653,Усть-Абакан,1551,57
22654,Шира,1552,57
22718,Овощной,1555,58
22655,Абакан,1553,57
22656,Саяногорск,1554,57
22687,Койсугский,1555,58
22657,Азов,1555,58
22658,Александровка,1555,58
22659,Береговой,1555,58
22660,Бирючий,1555,58
22661,Большевик,1555,58
22662,Бурхановка,1555,58
22663,Васильево-Петровский,1555,58
22664,Васильево-Петровское,1555,58
22665,Высочино,1555,58
22666,Галагановка,1555,58
22667,Головатовка,1555,58
22668,Городище,1555,58
22669,Григорьевка,1555,58
22670,Гусарева Балка,1555,58
22671,Донской,1555,58
22672,Дугино,1555,58
24237,Отары,1590,58
22673,Елизаветинская,1555,58
22674,Елизаветовка,1555,58
22675,Ельбузд,1555,58
22676,Еремеевка,1555,58
22677,Задонский,1555,58
22678,Займо-Обрыв,1555,58
22679,Зелёный,1555,58
22680,Зелёный Мыс,1555,58
22681,Знаменка,1555,58
22682,Кагальник,1555,58
22683,Казачий Ерик,1555,58
22684,Калиновка,1555,58
22719,Опорный,1555,58
22685,Каяльский,1555,58
22686,Койсуг,1555,58
24156,Кичма,1590,58
22688,Колузаево,1555,58
22689,Коса,1555,58
22690,Кочеванчик,1555,58
22691,Красная Заря,1555,58
22692,Красная Поляна,1555,58
22693,Красный Сад,1555,58
22694,Круглое,1555,58
22695,Кугей,1555,58
22696,Кулешовка,1555,58
22697,Кульбакин,1555,58
22698,Курган,1555,58
22699,Лагутник,1555,58
22700,Левобережный,1555,58
22701,Ленинский Лесхоз,1555,58
22702,Маргаритово,1555,58
22703,Марков,1555,58
22704,Межевой,1555,58
22705,Метелев,1555,58
22706,Мечетка,1555,58
22707,Мечетный,1555,58
22708,Мило-Яковлевка,1555,58
22709,Нижняя Козинка,1555,58
22710,Новоалександровка,1555,58
22711,Новомаргаритово,1555,58
22712,Новомирский,1555,58
22713,Новониколаевка,1555,58
22714,Новополтавский,1555,58
22715,Новотроицкое,1555,58
22716,Новый,1555,58
22717,Обуховка,1555,58
22720,Орловка,1555,58
22721,Отрадовка,1555,58
22952,Сорговый,1566,58
22722,Павло-Очаково,1555,58
22723,Павловка,1555,58
22724,Песчаный,1555,58
22725,Петровка,1555,58
22726,Петровский,1555,58
22727,Пешково,1555,58
22728,Платоно-Петровка,1555,58
22729,Платоновка,1555,58
22730,Победа,1555,58
22731,Полтава 1-я,1555,58
22732,Полтава 2-я,1555,58
22733,Полушкин,1555,58
22734,Порт-Катон,1555,58
22735,Приморский,1555,58
22736,Рогожкино,1555,58
22768,Горизонт,1556,58
22737,Самарское,1555,58
22738,Семибалки,1555,58
22739,Советский Дар,1555,58
22740,Солнечный,1555,58
22741,Сонино,1555,58
22742,Степнянский,1555,58
22743,Стефанидинодар,1555,58
22744,Суходольск,1555,58
22745,Тимирязевский,1555,58
22746,Топольки,1555,58
22747,Узяк,1555,58
22748,Усть-Койсуг,1555,58
22749,Харьковский,1555,58
22750,Христичёво,1555,58
22751,Цыганки,1555,58
22752,Чепрасовский,1555,58
22753,Чумбур-Коса,1555,58
24157,Кожа,1590,58
22754,Шмат,1555,58
22755,Южный,1555,58
22756,Юшкин,1555,58
22757,Аглос,1556,58
22758,Аксай,1556,58
22759,Александровка,1556,58
22760,Алитуб,1556,58
22761,Большой Лог,1556,58
22762,Валовый,1556,58
22763,Верхнеподпольный,1556,58
22764,Верхнетемерницкий,1556,58
22765,Весёлый,1556,58
22766,Водопадный,1556,58
22767,Возрождённый,1556,58
22769,Грушевская,1556,58
22770,Дивный,1556,58
22771,Дорожный,1556,58
22772,Забудёновский,1556,58
22773,Золотой Колос,1556,58
22774,Истомино,1556,58
22775,Камышеваха,1556,58
22776,Киров,1556,58
22777,Ковалёвка,1556,58
22778,Краснодворск,1556,58
22779,Красный,1556,58
22780,Красный Колос,1556,58
22781,Ленина,1556,58
22782,Малый Мишкин,1556,58
22783,Махин,1556,58
22784,Маяковского,1556,58
22785,Мишкинская,1556,58
22786,Мускатный,1556,58
22787,Нижнеподпольный,1556,58
22788,Нижнетемерницкий,1556,58
22789,Обухов,1556,58
22790,Огородный,1556,58
22791,Октябрьский,1556,58
22792,Ольгинская,1556,58
22793,Опытный,1556,58
22794,Островского,1556,58
22795,Пчеловодный,1556,58
22796,Рассвет,1556,58
22797,Реконструктор,1556,58
22798,Российский,1556,58
22799,Рыбацкий,1556,58
22800,Слава Труда,1556,58
22801,Старочеркасская,1556,58
22802,Степной,1556,58
22803,Темерницкий,1556,58
22804,Черюмкин,1556,58
22805,Щепкин,1556,58
22806,Элитный,1556,58
22807,Янтарный,1556,58
22808,Ажинов,1557,58
22809,Арпачин,1557,58
22810,Багаевская,1557,58
22811,Белянин,1557,58
22812,Верхнеянченков,1557,58
22813,Голые Бугры,1557,58
22814,Дачный,1557,58
22815,Ёлкин,1557,58
24158,Кожласола,1590,58
22816,Задонский,1557,58
22817,Калинин,1557,58
22818,Карповка,1557,58
22819,Краснодонский,1557,58
22820,Красный,1557,58
22821,Кудинов,1557,58
22822,Манычская,1557,58
22823,Отрадный,1557,58
22824,Первомайский,1557,58
22825,Привольный,1557,58
22826,Пустошкин,1557,58
22827,Садовый,1557,58
22828,Сараи,1557,58
22829,Тузлуков,1557,58
22830,Усьман,1557,58
22831,Федулов,1557,58
22832,Ясный,1557,58
22864,Назаровский,1560,58
22833,Белая Калитва,1558,58
22834,Боковская,1559,58
22835,Алексеевский,1560,58
22836,Ароматный,1560,58
22837,Базковский,1560,58
22838,Батальщиковский,1560,58
22839,Бирюковский,1560,58
22840,Быковский,1560,58
22841,Верхняковский,1560,58
22842,Гормиловский,1560,58
22843,Гребенниковский,1560,58
22844,Громчанский,1560,58
22845,Демидовский,1560,58
22846,Дубровский,1560,58
22847,Ереминский,1560,58
22848,Заикинский,1560,58
22882,Солоновский,1560,58
22849,Казанская,1560,58
22850,Казанская Лопатина,1560,58
22851,Каменный Большой,1560,58
22852,Колодезный,1560,58
22853,Коноваловский,1560,58
22854,Красноармейский,1560,58
22855,Кукуевский,1560,58
22856,Макаровский,1560,58
22857,Меловатский,1560,58
22858,Мешковская,1560,58
22859,Мещеряковский,1560,58
22860,Мигулинская,1560,58
22861,Михайловский,1560,58
22862,Морозовский,1560,58
22863,Мрыховский,1560,58
22865,Нижнетиховский,1560,58
22866,Новониколаевский,1560,58
22867,Озерский,1560,58
22868,Октябрьский,1560,58
22869,Павловский,1560,58
22870,Парижский,1560,58
22871,Песковатская Лопатина,1560,58
22872,Подгорский,1560,58
22873,Поздняковский,1560,58
22874,Поповка,1560,58
22875,Придонский,1560,58
22876,Пузановский,1560,58
22877,Пухляковский,1560,58
22878,Раскольный,1560,58
22879,Рубеженский,1560,58
22880,Свидовский,1560,58
22881,Скельновский,1560,58
22883,Солонцовский,1560,58
22884,Стоговской,1560,58
22885,Суровский,1560,58
22886,Суходольный,1560,58
22887,Сухой Лог,1560,58
22888,Тубянский,1560,58
22889,Четвертинский,1560,58
22890,Шумилинская,1560,58
22891,Весёлый,1561,58
22892,Романовская,1562,58
22893,Дубовское,1563,58
22894,Егорлыкская,1564,58
22895,Заветное,1565,58
22896,"1-й Россошинский",1566,58
22897,"2-й Россошинский",1566,58
22898,Бакинский,1566,58
22899,Болдиновка,1566,58
22900,Большая Таловая,1566,58
22901,Большие Эльбуздовские,1566,58
22902,Булочкин,1566,58
22903,Верхние Хороли,1566,58
22904,Вишневка,1566,58
22905,Водяный,1566,58
22906,Голубовка,1566,58
22907,Гуляй-Борисовка,1566,58
22908,Донской,1566,58
22909,Дубки,1566,58
22910,Займище,1566,58
22911,Заполосный,1566,58
22912,Заречный,1566,58
22913,Зерновой,1566,58
22914,Зерноград,1566,58
24170,Кошелево,1590,58
22915,Ириновка,1566,58
22916,Каменный,1566,58
22917,Кленовый,1566,58
22918,Клюев,1566,58
22919,Комсомольский,1566,58
22920,Косенко,1566,58
22921,Крайний,1566,58
22922,Красная Звезда,1566,58
22923,Красноармейский,1566,58
22924,Красноглинский,1566,58
22925,Красные Лучи,1566,58
22926,Краснюков,1566,58
22927,Кугоейский,1566,58
22928,Ленинка,1566,58
22929,Лесхоз,1566,58
22930,Лободин,1566,58
22931,Малый Лог,1566,58
22932,Междупольный,1566,58
22933,Мечётинская,1566,58
22934,Нижнекугоейский,1566,58
22935,Новая Поляна,1566,58
22936,Новоалександровский,1566,58
22937,Новоивановка,1566,58
22938,Новокузнецовка,1566,58
22939,Новостройка,1566,58
22940,Новые Постройки,1566,58
22941,Октябрьское,1566,58
22942,Осокино,1566,58
22943,Пишванов,1566,58
22944,Попов,1566,58
22945,Прудовой,1566,58
22946,Путь Правды,1566,58
22947,Пятая Сотня,1566,58
22948,Ракитный,1566,58
22949,Революционный,1566,58
22950,Речной,1566,58
24171,Кошкино,1590,58
22951,Светлоречное,1566,58
22953,Средние Хороли,1566,58
22954,Цветной,1566,58
22955,Целинный,1566,58
22956,Чернышевка,1566,58
22957,Шоссейный,1566,58
22958,Экспериментальный,1566,58
22959,Зимовники,1567,58
22960,Берёзовая Роща,1568,58
22961,Васильево-Шамшево,1568,58
22962,Воронцовка,1568,58
22963,Глубокий Яр,1568,58
22964,Дачный,1568,58
22965,Двуречье,1568,58
22966,Дружный,1568,58
22967,Жуково-Татарский,1568,58
22968,Зелёная Роща,1568,58
22969,Зеленопольский,1568,58
22970,Иваново-Шамшево,1568,58
22971,Кагальницкая,1568,58
22972,Кагальничек,1568,58
22973,Камышеваха,1568,58
22974,Кировская,1568,58
22975,Ключевой,1568,58
22976,Красноармейский,1568,58
22977,Красный Яр,1568,58
22978,Кут,1568,58
22979,Лугань,1568,58
22980,Малиновка,1568,58
22981,Малодубравный,1568,58
22982,Мокрый Батай,1568,58
22983,Николаевский,1568,58
22984,Новобатайск,1568,58
22985,Новонатальин,1568,58
22986,Новоракитный,1568,58
22987,Первомайский,1568,58
22988,Песчаный Брод,1568,58
22989,Раково-Таврический,1568,58
22990,Родники,1568,58
22991,Светлый Яр,1568,58
22992,Свой Труд,1568,58
22993,Середин,1568,58
22994,Тимошенко,1568,58
22995,Фёдоровка,1568,58
22996,Хомутовская,1568,58
22997,Черниговский,1568,58
22998,Чистый Ручей,1568,58
22999,"3 Интернационал",1569,58
23000,Абрамовка,1569,58
23001,Акатновка,1569,58
23002,Александровка,1569,58
23003,Аллак,1569,58
23004,Аникин,1569,58
23041,Дресвянка,1569,58
23005,Архиповка,1569,58
23006,Астахов,1569,58
23007,Атамановка,1569,58
23008,Батрак,1569,58
23009,Белгородцев,1569,58
23010,Белый Колодезь,1569,58
23011,Берёзка,1569,58
23012,Берёзовый,1569,58
23013,Богданов,1569,58
23014,Васильевский,1569,58
23015,Верх-Аллак,1569,58
23016,Верхнеговейный,1569,58
23017,Верхнеерохин,1569,58
23018,Верхнекрасный,1569,58
23019,Верхнеясиновский,1569,58
23020,Верхние Грачики,1569,58
23021,Верхние Марки,1569,58
23022,Верхний Пиховкин,1569,58
23023,Ветренно-Телеутское,1569,58
23024,Вишневецкий,1569,58
23025,Владыкино,1569,58
23026,Волчанское,1569,58
23027,Волченский,1569,58
23028,Воронец,1569,58
23029,Вязовка,1569,58
23030,Глубокий,1569,58
23031,Гойкалово,1569,58
23032,Головинщино,1569,58
23033,Гонохово,1569,58
23034,Груцинов,1569,58
23035,Гусев,1569,58
23036,Гусиновка,1569,58
23037,Дальнее Стояново,1569,58
23038,Данилов,1569,58
23039,Дегтярное,1569,58
23040,Диченский,1569,58
23042,Дубовой,1569,58
23043,Духовая,1569,58
23044,Евдаково,1569,58
23045,Ереминка,1569,58
23046,Зелёная Дубрава,1569,58
23047,Ивченково,1569,58
23048,Илюхин,1569,58
23049,Исаев,1569,58
23050,Кадное,1569,58
23051,Казанская Арчада,1569,58
23052,Калиновка,1569,58
23053,Калитвенская,1569,58
23054,Каменка,1569,58
23055,Каменногорье,1569,58
23056,Караичев,1569,58
23057,Карпенково,1569,58
23058,Кевдо-Мельситово,1569,58
23059,Кириченково,1569,58
23060,Ключи,1569,58
23061,Кобылкино,1569,58
23062,Коденцово,1569,58
23063,Козки,1569,58
23064,Корнилово,1569,58
23065,Кочетовка,1569,58
23066,Красновка,1569,58
23067,Красный Яр,1569,58
23068,Крутая Горка,1569,58
23069,Крутец,1569,58
23070,Кудинов,1569,58
23071,Лавров,1569,58
23072,Леля была,1569,58
23073,Лесково,1569,58
23074,Лесной,1569,58
23075,Липов,1569,58
23076,Лопуховатый,1569,58
23077,Луговое,1569,58
23078,Ляпино,1569,58
24238,Ошмаенер,1590,58
23079,Малая Каменка,1569,58
23080,Малетино,1569,58
23081,Марки,1569,58
23082,Масаловка,1569,58
23083,Михайловка,1569,58
23084,Михново,1569,58
23085,Молодёжный,1569,58
23086,Молчаново,1569,58
23087,Мосоловка,1569,58
23088,Муравлёв,1569,58
23089,Мыски,1569,58
23090,Надеждинка,1569,58
23091,Нижнеговейный,1569,58
23092,Нижнеерохин,1569,58
23093,Нижнесазонов,1569,58
23094,Нижнеясиновский,1569,58
23095,Нижние Грачики,1569,58
23262,Елизаветинка,1573,58
23096,Нижний Пиховкин,1569,58
24266,Рошня,1590,58
23097,Новая Дубрава,1569,58
23098,Новиковский,1569,58
23099,Новодубровский,1569,58
23100,Новоярки,1569,58
23101,Обское,1569,58
23102,Октябрьский,1569,58
23103,Ольхов Лог,1569,58
23104,Орехово,1569,58
23105,Орешкин,1569,58
23106,Панково,1569,58
23107,Первомайский,1569,58
23108,Перебойный,1569,58
23109,Пилипы,1569,58
23110,Плешаков,1569,58
23111,Плотниково,1569,58
23112,Погорелово,1569,58
23113,Подветренно-Телеутское,1569,58
23114,Поперечное,1569,58
23115,Поповка,1569,58
23116,Раздольный,1569,58
23117,Разъезд Северный Донец,1569,58
23118,Репная,1569,58
23119,Родина,1569,58
23120,Рождественский,1569,58
23121,Рыбальчино,1569,58
23122,Рыбное,1569,58
23123,Самарский,1569,58
23124,Самбуров,1569,58
23125,Светлый,1569,58
23126,Свистовка,1569,58
23127,Сибилев,1569,58
23128,Ситниково,1569,58
23129,Ситово,1569,58
23130,Соколово,1569,58
23131,Солонцы,1569,58
23132,Сончино,1569,58
23133,Среднеговейный,1569,58
23263,Епанешниково,1573,58
23264,Ефремовка,1573,58
23134,Старая Станица,1569,58
23135,Столбово,1569,58
23136,Таловатая Балка,1569,58
23137,Тамбовский,1569,58
23138,Татарино,1569,58
23139,Тимирязево,1569,58
23140,Тишкин,1569,58
23141,Толстовский,1569,58
23142,Трехстенки,1569,58
23143,Тхоревка,1569,58
23144,Уляшкин,1569,58
23145,Урывский,1569,58
23146,Федорцев,1569,58
23147,Филиппёнков,1569,58
23148,Филипповский,1569,58
23149,Фриденфельд,1569,58
23759,Георгиевка,1582,58
23150,Харьковка,1569,58
23151,Хвощеватый,1569,58
23152,Хоботок,1569,58
23153,Чистоозёрный,1569,58
23154,Шапошниково,1569,58
23155,Штоколов,1569,58
23156,Щербаково,1569,58
23157,Юров,1569,58
23158,Яблонево,1569,58
23159,Языково,1569,58
23160,Ярки,1569,58
23161,Ясеново,1569,58
23162,Кашары,1570,58
23163,Константиновск,1571,58
23164,Бобров,1572,58
23165,Богненко,1572,58
23166,Божковка,1572,58
23167,Большая Фёдоровка,1572,58
23168,Большое Зверево,1572,58
23265,Желны,1573,58
23169,Васецкий,1572,58
23170,Верхняя Ковалёвка,1572,58
23171,Владимировская,1572,58
23172,Водин,1572,58
23173,Володарский,1572,58
23174,Горный,1572,58
23175,Грачёв,1572,58
23176,Гривенная,1572,58
23177,Гривенный,1572,58
23178,Грязновка,1572,58
23179,Гуково,1572,58
23180,Долотинка,1572,58
23181,Донлесхоз,1572,58
23182,Дудкино,1572,58
23183,Зайцевка,1572,58
23184,Закордонный,1572,58
23185,Замчалово,1572,58
23186,Зелёный Холм,1572,58
23187,Калинов,1572,58
23188,Калиновка,1572,58
23189,Киселёво,1572,58
23190,Колонка,1572,58
23191,Коминтерн,1572,58
23192,Комиссаровка,1572,58
23193,Красный Сулин,1572,58
23194,Лесостепь,1572,58
23195,Лихой,1572,58
23196,Личный Труд,1572,58
23197,Малая Гнилуша,1572,58
23198,Малая Фёдоровка,1572,58
23199,Малое Зверево,1572,58
23200,Малый,1572,58
23201,Марс,1572,58
23202,Михайловка,1572,58
23203,Молаканский,1572,58
23204,Молодёжный,1572,58
23205,Нижняя Ковалёвка,1572,58
23206,Новоровенецкий,1572,58
23207,Обухов № 4,1572,58
23208,Обухов № 7,1572,58
23209,Октябрьский,1572,58
23210,Павловка,1572,58
24007,Садовое,1586,58
23211,Первомайский,1572,58
23212,Петровский,1572,58
23213,Платово,1572,58
23214,Почтовый,1572,58
23215,Правда,1572,58
23216,Пригородный,1572,58
23217,Пролетарка,1572,58
23218,Прохоровка,1572,58
23219,Пушкин,1572,58
23220,Ребриковка,1572,58
23221,Розет,1572,58
23222,Розы Люксембург,1572,58
23223,Русско-Прохоровский,1572,58
23224,Рябиновка,1572,58
23225,Садки,1572,58
23226,Табунщиково,1572,58
23227,Тацин,1572,58
23228,Тополевый,1572,58
23229,Углеродовский,1572,58
23230,Украинский,1572,58
23231,Холодный Плёс,1572,58
23232,Чекунов,1572,58
23233,Черевково,1572,58
23234,Чернецов,1572,58
23235,Черников,1572,58
23236,Чичерино,1572,58
23237,Шахтенки,1572,58
23238,Ясный,1572,58
23239,Анган,1573,58
23240,Андреевка,1573,58
23241,Антошкино,1573,58
23242,Аул-Бергуль,1573,58
23243,Балман,1573,58
23244,Бекташ,1573,58
23245,Бергуль,1573,58
23246,Берестовский,1573,58
23247,Бетлица,1573,58
23248,Булатово,1573,58
23249,Бурундуково,1573,58
23250,Ваганово,1573,58
23251,Верх-Ича,1573,58
23252,Веснянка,1573,58
23253,Вишняки,1573,58
23254,Власово-Буртовка,1573,58
23255,Гжатск,1573,58
23256,Горбуново,1573,58
23257,Денисово-Алексеевка,1573,58
23258,Денисово-Николаевка,1573,58
23259,Дмитриевский,1573,58
23260,Ежула,1573,58
23261,Еланка,1573,58
23268,Зайцево,1573,58
23269,Заливной Луг,1573,58
23270,Заречный,1573,58
23271,Зоново,1573,58
23272,Ивушка,1573,58
23273,Ильинка,1573,58
23274,Казатово,1573,58
23275,Кама,1573,58
23276,Каменно-Тузловка,1573,58
23277,Карташево,1573,58
23278,Козловка,1573,58
23279,Комсомольский,1573,58
23280,Кондусла,1573,58
23281,Константиновка,1573,58
23282,Красновка,1573,58
23283,Кринично-Лугский,1573,58
23284,Крутой Яр,1573,58
23285,Крюково,1573,58
23286,Куйбышев,1573,58
23287,Куйбышево,1573,58
23288,Кульча,1573,58
23289,Кумшатское,1573,58
23290,Ленинский,1573,58
23291,Лысогорка,1573,58
23292,Малинино,1573,58
23293,Малые Кайлы,1573,58
23294,Мамоновка,1573,58
23295,Мангазерка,1573,58
23296,Марково,1573,58
23297,Медведкино,1573,58
23298,Миллерово,1573,58
23299,Мирный,1573,58
23300,Михайловка,1573,58
23301,Михайловка 1-я,1573,58
23302,Михайловка 2-я,1573,58
23303,Морозовка,1573,58
23304,Нагорное,1573,58
23305,Назарово,1573,58
23306,Николаевка,1573,58
23307,Новая Надежда,1573,58
23308,Новиковка,1573,58
23309,Новоалексеевка,1573,58
23310,Новобахмутский,1573,58
23311,Новоивановский,1573,58
23312,Новоичинское,1573,58
23313,Новокаменево,1573,58
23314,Новокиевка,1573,58
23315,Новоольховский,1573,58
23316,Новоспасовка,1573,58
23317,Обийко,1573,58
23318,Озерный,1573,58
23319,Ольховский,1573,58
23320,Омь,1573,58
23321,Осиново,1573,58
23322,Осинцево,1573,58
23323,Осовка,1573,58
23324,Отрадненское,1573,58
23325,Павловка,1573,58
23326,Патрушево,1573,58
23327,Помельцево,1573,58
23328,Примиусский,1573,58
23329,Репяховатый,1573,58
23330,Решетовка,1573,58
23331,Русско-Лютино,1573,58
23332,Русско-Сидоровка,1573,58
23333,Русское,1573,58
23334,Садовище,1573,58
23335,Сартаково,1573,58
23336,Свободный,1573,58
23337,Сергиевка,1573,58
23338,Сергино,1573,58
23339,Скелянский,1573,58
23340,Старогребенщиково,1573,58
23341,Степановка,1573,58
23343,Суборово,1573,58
23344,Таганово,1573,58
23345,Троицкое,1573,58
23346,Угурманский,1573,58
23347,Ушково,1573,58
23348,Филиппченки,1573,58
23349,Хатожа,1573,58
23350,Чуклайда,1573,58
23351,Чумаково,1573,58
23352,Шагир,1573,58
23353,Ямное,1573,58
23354,Ярково,1573,58
23355,Ясиновский,1573,58
23356,Большая Мартыновка,1574,58
23357,Авило-Успенка,1575,58
23358,Авило-Фёдоровка,1575,58
23359,Александровка,1575,58
23360,Алексеевка,1575,58
23361,Анастасиевка,1575,58
23362,Балка,1575,58
23363,Большая Кирсановка,1575,58
23364,Вареник,1575,58
23365,Верхнеширокинский,1575,58
23366,Вишнянский,1575,58
23367,Выселки,1575,58
23368,Гвардейский,1575,58
23369,Греково-Тимофеевка,1575,58
23370,Григорьевка,1575,58
23371,Грунтовский,1575,58
23372,Дараганов,1575,58
23401,Марьевка,1575,58
